name,group,prep_col,description,val_accuracy,val_f1_macro,val_f1_fox,val_f1_nbc,val_prec_mac,val_rec_mac,elapsed_s
HYB_word12_mf5000_style_LR_C2.0,G6_hybrid,headline_minimal,"word (1,2) mf=5000 + stylo → LR C=2.0",0.8167002948936831,0.8012076805239461,0.8567037411526794,0.7457116198952128,0.8029191368224216,0.7996531532861303,12.125
HYB_word13_mf5000_style_LR,G6_hybrid,headline_minimal,"word (1, 3) mf=5000 + 15 stylo features → LR C=1",0.8169072378291686,0.8011317454601574,0.8571428571428571,0.7451206337774577,0.8033680132412107,0.7991525101317092,13.614
HYB_word12_mf5000_style_LR_C5.0,G6_hybrid,headline_minimal,"word (1,2) mf=5000 + stylo → LR C=5.0",0.8164933519581975,0.8010828029807573,0.8564490671415274,0.7457165388199871,0.8026234596555869,0.7996712054062393,14.975
Stack_3base_charSVM_LR_meta,G8_stacking,headline_lowercase,Stacking: word LR + cal char SVM + MNB → LR meta,0.8179936882404677,0.8007449634813986,0.8593700031979533,0.7421199237648438,0.8059853394876052,0.796659862299398,152.452
Stack_3base_LR_meta_C0.1,G8_stacking,headline_lowercase,"Stacking 3-base → LR meta (C=0.1, stronger regularisation)",0.8167002948936831,0.7995355481408497,0.8581949169501701,0.7408761793315293,0.8043405795878411,0.7957321011323426,109.638
Stack_3base_LR_meta,G8_stacking,headline_lowercase,"Stacking 3-base (word LR + char LR + MNB) → LR meta, cv=5",0.8164416162243261,0.7992592925114899,0.8579891130323407,0.7405294719906391,0.80404692112643,0.7954681278558557,115.344
HYB_word11_mf5000_style_LR,G6_hybrid,headline_minimal,"word (1, 1) mf=5000 + 15 stylo features → LR C=1",0.814268715401728,0.7982339369567174,0.8551134070546452,0.7413544668587896,0.8005048648785698,0.7962307519702452,6.308
HYB_word12_mf5000_style_LR_C0.5,G6_hybrid,headline_minimal,"word (1,2) mf=5000 + stylo → LR C=0.5",0.8139583009984996,0.7975745318681903,0.8551635250523603,0.7399855386840203,0.8004077451260041,0.7951418383835612,12.271
Vote_4way_diverse_features,G7_voting,headline_lowercase,Soft voting 4-way: varied feature counts for diversity,0.8081121630710332,0.7961407498103656,0.8455419980843709,0.7467395015363605,0.7925943983222745,0.8011262028221181,30.443
G2_CNG_LR_c46_mf20000_lower,G2_CNG_feature_count,headline_lowercase,"char_wb (4,6), mf=20000, LR C=1",0.8150447514097987,0.7958705642279468,0.8584326614659644,0.7333084669899291,0.8045095078601572,0.7899044540435987,38.113
Vote_4way_word_char_mnb_calSVM,G7_voting,headline_lowercase,Soft voting 4-way: word LR + char LR + MNB + calibrated SVM,0.8081121630710332,0.7958343629362861,0.8459013669034858,0.7457673589690863,0.7925461557946769,0.8002816685120715,28.947
G3_CNG_LR_c46_mf10000_minimal,G3_CNG_capitalisation,headline_minimal,"char_wb (4, 6), mf=10000, LR C=1, capitalisation preserved",0.812923586321072,0.7943632608142837,0.856142584341184,0.7325839372873835,0.8011772619601992,0.7893806826930687,38.892
G2_SVM_w12_mf20000_C1,G2_SVM_feature_count,headline_lowercase,"LinearSVC, word (1,2), mf=20000, C=1",0.8110093641678308,0.7936788613721097,0.8534755926356744,0.7338821301085452,0.7977075927660924,0.7904072800839448,3.081
Vote_3way_weighted_2_1_1,G7_voting,headline_lowercase,"Soft voting 3-way weights=[2,1,1]: upweight word LR",0.8057323193129494,0.7933802265810621,0.8438993972147163,0.742861055947408,0.7900568134220234,0.7979255030235395,22.013
Vote_3way_word_char_style,G7_voting,headline_minimal,Soft voting 3-way (minimal input): word LR + char LR + stylometric LR,0.8135961508613999,0.792125492845907,0.858932696448847,0.7253182892429672,0.8056893139841688,0.7839984309554567,24.07
G3_CNG_LR_c35_mf5000_minimal,G3_CNG_capitalisation,headline_minimal,"char_wb (3, 5), mf=5000, LR C=1, capitalisation preserved",0.8085777846758756,0.7905621615175773,0.8519881590527242,0.7291361639824304,0.795399974640189,0.7867737451905479,43.515
G1_CNG_LR_c24_mf5000_lower,G1_CNG_ngram_range,headline_lowercase,"char_wb (2, 4), mf=5000, LR C=1, lowercase input",0.8091468777484608,0.7895523478178426,0.8537677884805962,0.725336907155089,0.7976189179084665,0.7839341224431303,47.737
Vote_2way_word_char,G7_voting,headline_lowercase,"Soft voting 2-way: word-bigram LR + char(4,6) LR",0.8105954782968596,0.7893692025513355,0.8562340467308069,0.7225043583718639,0.8014097104412595,0.7819075554047632,17.824
G3_CNG_LR_c36_mf5000_minimal,G3_CNG_capitalisation,headline_minimal,"char_wb (3, 6), mf=5000, LR C=1, capitalisation preserved",0.8055771121113353,0.7872083658504003,0.8497280870121561,0.7246886446886447,0.7921230975379807,0.7833859062351399,35.624
Vote_3way_word_char_mnb,G7_voting,headline_lowercase,Soft voting 3-way: word LR + char LR + MNB,0.796678565885457,0.7864157290938697,0.8332343206314181,0.7395971375563213,0.7819298545807083,0.7955331986458068,23.644
